hitid,uid,ranking
42,196,"[387, 337, 373, 15, 110, 366, 127]"
42,198,"[190, 127, 366, 261, 297, 282, 204]"
42,203,"[366, 204, 282, 127, 190]"
42,204,"[282, 261, 31, 190, 127, 366]"
42,206,"[190, 127, 31, 366, 178, 261]"
42,212,"[261, 366, 373, 190, 127, 282, 204]"
42,215,"[127, 366, 282, 204, 110, 190, 261, 87]"
42,216,"[366, 190, 208, 282, 297, 127]"
42,226,"[204, 282, 366, 127, 190, 261, 87]"
42,234,"[366, 204, 261, 282]"
42,236,"[127, 282, 387]"
42,237,"[208, 190, 387, 204, 373, 282]"
42,238,"[373, 282, 366, 204, 127, 436]"
42,247,"[366, 190, 204, 282]"
42,249,"[387, 366, 95, 127, 282]"
42,250,"[282, 387, 366, 261, 190]"
42,251,"[190, 261, 282, 366, 127]"
42,256,"[127, 366, 190, 282, 204]"
42,259,"[387, 208, 366, 261, 373, 282, 127]"
42,260,"[387, 204, 282, 95, 127, 261]"
42,262,"[190, 282, 261, 366, 204]"
42,271,"[127, 261, 366, 190, 282, 204]"
42,272,"[31, 127, 282, 366, 110, 204]"
42,273,"[208, 190, 366, 282, 261, 387, 31, 373, 204]"
42,275,"[387, 190, 208, 261, 127, 282, 366, 31]"
42,278,"[282, 366, 190, 204, 261, 127, 95]"
42,282,"[127, 261, 190, 204]"
42,284,"[31, 387, 178, 373]"
42,289,"[387, 366, 204, 31, 208, 190]"
42,290,"[387, 261, 190, 366, 127, 282, 204]"
42,291,"[190, 31, 127, 282, 366, 261]"
42,297,"[282, 366, 204]"
42,316,"[261, 387, 366, 127, 282, 204]"
42,319,"[387, 261, 282, 127]"
42,320,"[366, 190, 261, 282, 178]"
42,321,"[190, 261, 366, 282, 178, 127]"
42,322,"[261, 190, 178, 282, 127]"
42,323,"[366, 127, 31, 261, 337, 297, 190, 110, 95, 282]"
42,324,"[282, 261, 366, 190, 127]"
42,326,"[387, 208, 261, 190, 366, 282]"
42,327,"[208, 261, 387, 282]"
42,328,"[387, 282, 366]"
42,331,"[387, 208, 373, 366, 127, 282, 31, 204]"
42,334,"[373, 277, 87, 204, 208, 261, 110, 387, 366, 15, 200, 337, 127, 297, 190, 282, 31, 95, 178, 436]"
42,335,"[204, 261, 366, 31, 282, 387, 127]"
42,337,"[387, 190, 373, 261, 31, 282, 127, 204]"
42,339,"[261, 366, 282, 204]"
42,344,"[366, 282, 190, 261]"
42,347,"[95, 366, 190, 282]"
42,348,"[387, 261, 366, 282, 127]"
42,350,"[261, 366, 190]"
43,2,"[182, 438, 13, 161, 150, 162, 221, 147, 29, 350]"
43,5,"[182, 438, 161, 71]"
43,7,"[161, 162, 13, 29, 350, 438]"
43,9,"[55, 382, 162, 161, 147, 438, 182, 71, 198, 13]"
43,14,"[182, 198, 161, 438, 382, 147, 150, 55, 71, 162]"
43,19,"[182, 162, 147, 438, 55, 71, 13, 198, 91, 161, 150, 350]"
43,27,"[71, 161, 103, 147, 438, 29, 182, 162, 150]"
43,29,"[182, 161, 13, 198, 162, 150]"
43,33,"[438, 55, 150, 161, 198, 71, 13, 147, 182, 162]"
43,39,"[161, 55, 71, 162, 13, 221, 147]"
43,41,"[438, 161, 198, 13, 182, 147, 150, 103, 382, 71, 162, 221]"
43,47,"[438, 71, 150, 198, 162, 147]"
43,48,"[161, 438, 71]"
43,57,"[161, 55, 71, 382, 438, 162, 147]"
43,58,"[198, 161, 162, 182, 71]"
43,64,"[71, 13, 150, 161, 438, 182, 147, 162, 382, 29]"
43,69,"[13, 182, 103, 55, 438, 161, 71, 25, 162, 147]"
43,80,"[162, 147, 438, 150, 182]"
43,82,"[182, 438, 198, 162, 71]"
43,83,"[198, 382, 161, 55, 71, 162, 182, 221, 13, 147]"
43,84,"[162, 198, 161, 182, 382, 55, 438, 71, 150, 29]"
43,85,"[55, 382, 71, 13, 25, 162, 438]"
43,94,"[382, 150, 71, 103, 182, 162, 55, 438, 13]"
43,95,"[55, 438, 147, 182, 382, 150, 161]"
43,98,"[150, 182, 161, 162, 438]"
43,100,"[382, 55, 147, 71, 150, 182, 161]"
43,102,"[382, 198, 161, 71, 150, 438, 103, 162, 147, 55, 182]"
43,104,"[438, 198, 161, 29, 71, 13, 103, 162]"
43,106,"[161, 198, 436, 221]"
43,108,"[438, 161, 150, 182, 55, 13]"
43,124,"[161, 182, 382, 438, 71, 13, 150, 198, 55, 162]"
43,131,"[182, 162, 13, 161, 150]"
43,135,"[182, 161, 438, 13, 150, 198, 162]"
43,136,"[29, 71, 25, 221, 13, 103, 162, 182, 161, 147]"
43,145,"[382, 198, 182, 147, 71, 55, 161, 29, 103, 25, 438, 13]"
43,147,"[161, 55, 182, 198, 13, 438, 71, 162]"
43,157,"[161, 147, 29, 55, 71, 150, 198, 13, 162, 438]"
43,158,"[161, 438, 29, 71, 55, 198, 147, 162, 13]"
43,160,"[150, 147, 182, 55, 438, 161, 13, 162]"
43,161,"[162, 29, 71, 13, 55, 221, 103, 436, 147, 150, 438, 182, 161, 382]"
43,162,"[162, 13, 55, 198, 29, 103, 71, 161, 147]"
43,167,"[71, 147, 438, 150, 198, 13, 382, 103, 55, 162, 182, 436, 25, 161, 29]"
43,171,"[13, 438, 182, 161, 147, 150, 198, 221, 55, 162, 350]"
43,175,"[182, 161, 221, 198, 55]"
43,176,"[162, 161, 182, 55, 438, 147, 71, 221]"
43,180,"[182, 161, 438, 71, 198, 382, 162]"
43,181,"[161, 55, 29, 150, 13, 71, 147, 103, 182, 162, 438, 198]"
43,185,"[198, 55, 71, 103, 162, 182, 438, 147]"
43,190,"[182, 438, 161, 71, 150, 13, 147, 162]"
43,194,"[438, 71, 162, 55, 182, 198]"
43,195,"[182, 25, 103, 147, 29, 161, 162, 55, 71, 150, 13, 350, 371, 91, 221]"
43,196,"[103, 71, 13, 382, 161, 55, 25, 162]"
43,197,"[71, 438, 382, 161, 182, 198, 147, 55, 162, 13]"
43,198,"[150, 71, 182, 438, 147, 161, 162, 13, 382, 198, 55, 221]"
43,205,"[161, 382, 71, 182, 438, 150, 198, 13, 162, 55]"
43,209,"[161, 29, 182, 162, 198, 147]"
43,212,"[182, 55, 371, 221, 71, 161, 438, 147, 13, 162, 350]"
43,213,"[438, 371, 182, 162, 161, 71, 221, 198, 13, 147]"
43,214,"[147, 182, 438, 13, 162]"
43,217,"[161, 382, 71, 150, 198, 438, 182, 103, 147, 13, 162]"
43,220,"[103, 382, 29, 198, 55, 71, 162, 182, 438, 147]"
43,224,"[71, 182, 198, 438, 161, 162, 150]"
43,225,"[55, 150, 71, 161, 182, 147, 13, 438, 162]"
43,230,"[198, 103, 161, 55, 382, 71, 182, 438, 150, 147, 13, 162]"
43,231,"[161, 182, 71, 55, 13]"
43,232,"[13, 147, 438, 71]"
43,233,"[147, 161, 25, 438, 182, 55, 71, 382, 198, 150]"
43,240,"[71, 161, 371, 438, 350, 162, 221]"
43,241,"[182, 198, 161, 55, 91, 13, 438, 371, 162, 147, 150]"
43,242,"[150, 161, 182, 71, 382, 162, 438]"
43,250,"[182, 161, 29, 147, 382, 438]"
43,256,"[71, 161, 55, 162, 13, 221]"
43,257,"[55, 382, 71, 438, 161, 198]"
43,258,"[161, 182, 438, 150, 162, 55]"
43,265,"[13, 438, 161, 71, 147, 182, 198]"
43,268,"[182, 55, 382, 150, 438, 13, 221, 198, 91, 147, 162, 161]"
43,280,"[162, 182, 438]"
43,281,"[182, 350, 13, 103, 147]"
43,283,"[162, 221, 182, 438, 147, 198]"
43,287,"[71, 438, 182, 147, 161, 150, 382, 162]"
43,293,"[182, 55, 198, 438, 29, 71, 147, 150]"
43,295,"[182, 71, 161, 13]"
43,297,"[198, 182, 71, 55, 13, 161]"
43,298,"[438, 71, 198, 161, 150, 147, 162]"
43,299,"[161, 182, 55, 13, 147]"
43,305,"[382, 71, 161, 29, 182, 371]"
43,306,"[182, 438, 71, 55, 198, 161, 13, 162]"
43,307,"[182, 150, 147]"
43,308,"[55, 25, 147, 13, 198, 150, 161, 162]"
43,311,"[438, 221, 71, 161, 198, 350]"
43,312,"[161, 182, 71, 198, 147, 438]"
43,313,"[438, 147, 161, 182, 13, 162]"
43,320,"[162, 182, 438, 150, 161, 71, 147, 350]"
43,323,"[71, 161, 182, 162, 438, 13, 382, 147, 150, 198, 55]"
43,324,"[71, 182, 55, 350, 438, 103, 147, 13, 162]"
43,327,"[182, 438, 161, 55, 147, 13, 71, 150, 29, 162]"
43,330,"[150, 438, 182, 147]"
43,332,"[382, 438, 55, 161, 162, 198, 182, 150]"
43,346,"[438, 221, 182, 162, 161, 150, 350]"
43,348,"[161, 103, 71, 198, 182, 147, 13, 55, 221, 438, 162]"
44,2,"[367, 280, 155, 138, 344, 266, 302]"
44,5,"[194, 138, 155, 156, 280, 266]"
44,7,"[266, 194, 7, 138, 155]"
44,9,"[156, 367, 138, 334, 344]"
44,12,"[223, 334, 266, 302, 155, 214]"
44,14,"[223, 138, 367, 156, 344]"
44,19,"[156, 367, 266, 214, 441, 412, 280, 302, 138, 155, 223, 334, 462, 344]"
44,26,"[367, 138, 280, 156, 155]"
44,27,"[138, 412, 155, 280]"
44,29,"[458, 194, 138, 280, 266, 155]"
44,33,"[367, 138, 344, 223, 155, 302, 7, 280]"
44,39,"[302, 266, 280]"
44,41,"[194, 223, 214, 155, 138, 367, 266, 156]"
44,43,"[138, 155, 367, 156, 344, 280]"
44,48,"[367, 223, 334, 138, 155]"
44,57,"[367, 156, 138, 334, 223, 155, 412, 266]"
44,58,"[194, 458, 412, 280, 138]"
44,69,"[194, 266, 367]"
44,79,"[194, 367, 280, 266, 138, 155]"
44,80,"[302, 138, 412, 155, 334]"
44,82,"[266, 138, 156, 280, 367]"
44,83,"[156, 223, 441, 194, 138, 334, 155, 412]"
44,84,"[266, 367, 155, 156, 280]"
44,85,"[223, 138, 155, 334]"
44,88,"[155, 458, 138, 156, 302, 266, 412, 367, 280]"
44,90,"[194, 223, 214, 412, 441, 302, 138, 367, 156]"
44,94,"[334, 223, 412, 441, 280, 138, 155]"
44,95,"[156, 138, 155]"
44,98,"[155, 138, 266, 280]"
44,100,"[412, 302, 223, 138, 214]"
44,102,"[138, 458, 156]"
44,104,"[194, 302, 223, 412, 441, 266, 334]"
44,106,"[7, 367, 155, 138]"
44,107,"[138, 344, 155, 280, 223, 156]"
44,115,"[194, 441, 367]"
44,123,"[194, 223, 266, 214, 367, 441, 156, 302, 280, 138]"
44,124,"[458, 156, 367, 155, 344]"
44,131,"[412, 138, 441, 367, 155]"
44,135,"[194, 266, 367, 280, 458]"
44,136,"[214, 441, 334, 266, 280]"
44,145,"[334, 223, 138, 155, 367]"
44,157,"[223, 334, 7, 280, 138, 155]"
44,158,"[223, 367, 441, 302, 280, 266]"
44,160,"[266, 138, 223, 155, 458, 280]"
44,161,"[223, 458, 156, 214, 266, 412, 441, 302, 138, 155, 280, 7, 194, 367, 334, 344]"
44,162,"[214, 266, 302, 155, 441]"
44,164,"[367, 156, 138, 7, 344]"
44,167,"[334, 194, 223, 441, 412, 214, 367, 156, 138, 155, 344, 280, 266, 302]"
44,171,"[458, 344, 367, 156, 138, 280, 266, 7]"
44,175,"[266, 367, 280, 458]"
44,176,"[194, 266, 302]"
44,180,"[156, 367, 138, 280, 223]"
44,181,"[266, 302, 138, 7, 458, 344, 280, 367, 155, 156, 223]"
44,183,"[223, 194, 302, 412, 156, 138, 155, 334]"
44,185,"[458, 156, 138, 266, 280]"
44,190,"[344, 302, 155, 138]"
44,195,"[412, 334, 223, 214, 156, 138]"
44,196,"[462, 194, 266, 223, 214, 156, 138, 458, 302, 155, 334, 367, 441]"
44,197,"[223, 458, 367, 302, 156]"
44,201,"[194, 344, 266]"
44,205,"[367, 138, 223, 155, 280]"
44,209,"[194, 412, 367, 138, 155, 280, 302, 334, 458]"
44,213,"[194, 266, 367, 441, 302, 280, 156, 155]"
44,217,"[302, 223, 138]"
44,220,"[194, 214, 367, 334, 138, 156, 155]"
44,224,"[138, 155, 367]"
44,225,"[458, 280, 138, 155, 367]"
44,231,"[156, 138, 367, 280]"
44,232,"[458, 302, 441, 156, 138]"
44,233,"[412, 223, 138, 280]"
44,240,"[223, 458, 62, 266]"
44,241,"[266, 194, 367, 302, 334, 462, 280, 155]"
44,242,"[302, 194, 223, 266, 367, 155]"
44,244,"[155, 367, 266]"
44,256,"[223, 280, 367, 412]"
44,257,"[194, 156, 367, 138]"
44,258,"[155, 266, 138, 441, 367, 7]"
44,265,"[266, 367, 214, 412, 155, 138, 280]"
44,268,"[194, 155, 266, 367, 223, 302, 138, 334, 280]"
44,280,"[138, 155, 441]"
44,283,"[138, 280, 223]"
44,287,"[458, 138, 155, 334, 223]"
44,293,"[138, 156, 223, 155]"
44,294,"[266, 280, 155, 344]"
44,295,"[458, 367, 266, 280]"
44,297,"[412, 266, 280, 138, 156]"
44,298,"[367, 138, 194]"
44,299,"[194, 138, 266]"
44,305,"[194, 214, 156, 223, 138, 155]"
44,306,"[223, 155, 138, 156, 367]"
44,308,"[214, 138, 155, 334, 223]"
44,311,"[7, 156, 280, 458, 302, 269]"
44,320,"[367, 302, 155, 156, 138, 280]"
44,324,"[156, 367, 458, 223, 138, 280, 266, 334]"
44,327,"[223, 412, 138, 302, 280]"
44,330,"[344, 138, 155]"
44,332,"[138, 458, 156, 280, 155]"
44,333,"[334, 138, 214, 266]"
44,346,"[367, 266, 156, 155, 302, 280, 344, 458]"
44,348,"[194, 302, 280, 266]"
45,2,"[433, 406, 41, 349, 250, 244, 443, 90]"
45,5,"[349, 83, 433, 443]"
45,7,"[41, 433, 3, 83, 406]"
45,9,"[244, 433, 3, 41, 443, 319]"
45,14,"[83, 406, 244, 8, 349, 433, 3, 443]"
45,19,"[433, 443, 4, 98, 41, 349, 319, 3, 406]"
45,26,"[406, 3, 349, 433]"
45,29,"[244, 8, 406, 83, 41]"
45,33,"[41, 433, 244, 3, 443, 319, 250]"
45,39,"[244, 3, 83, 406, 433, 41]"
45,41,"[406, 349, 3, 244, 433, 443, 41, 83, 319, 8]"
45,43,"[3, 349, 433, 41]"
45,48,"[41, 83, 443, 3, 203]"
45,57,"[433, 41, 349, 98, 3]"
45,58,"[349, 433, 83, 41]"
45,64,"[406, 108, 319, 244, 41, 443, 433, 8, 349, 3, 83]"
45,69,"[349, 244, 108, 406, 443, 8, 83, 90, 81, 319, 41, 3]"
45,81,"[406, 433, 319, 41, 443]"
45,82,"[41, 83, 349, 433]"
45,83,"[3, 8, 443, 349, 433, 41, 90, 319, 83]"
45,84,"[349, 98, 443, 83, 41, 3, 433]"
45,85,"[244, 83, 433, 3, 319, 41]"
45,90,"[349, 433, 41, 3, 83, 8, 319]"
45,94,"[41, 433, 3, 244, 319, 443, 349]"
45,95,"[433, 83, 41, 319]"
45,98,"[244, 349, 433, 443]"
45,100,"[3, 244, 406, 83, 349, 433, 41]"
45,102,"[3, 349, 433, 81, 41]"
45,104,"[41, 349, 244, 3, 108, 406, 433, 83, 443, 319]"
45,106,"[98, 3, 41, 349, 433]"
45,108,"[349, 8, 433, 244, 41]"
45,117,"[433, 443, 406, 41, 244, 319, 108]"
45,124,"[406, 3, 349, 41, 443, 433, 108, 4, 81]"
45,131,"[41, 319, 3, 433, 443]"
45,135,"[244, 3, 41, 83, 433]"
45,136,"[319, 90, 244, 108, 349, 83, 443, 203, 8, 250, 3, 433]"
45,146,"[443, 3, 406, 349, 433]"
45,148,"[433, 443, 244, 3, 83, 349, 406, 98, 84, 392, 81, 319, 250, 90, 113, 41, 108, 203, 8, 4]"
45,157,"[83, 433, 443, 8, 406, 349, 244, 3, 41]"
45,158,"[98, 349, 406, 8, 83, 319, 3, 443, 433, 108, 41]"
45,160,"[244, 319, 41, 443, 433, 83]"
45,161,"[8, 98, 83, 4, 244, 349, 406, 443, 433, 41, 3, 319, 81, 392]"
45,162,"[108, 8, 244, 319, 406, 3, 433, 41, 443]"
45,164,"[433, 41, 3, 244]"
45,167,"[3, 433, 83, 4, 98, 392, 406, 203, 41, 349, 319, 108, 81, 250]"
45,171,"[41, 349, 406, 244, 433]"
45,175,"[433, 443, 349]"
45,176,"[443, 319, 433, 83, 41]"
45,180,"[406, 433, 244, 83, 41, 349]"
45,181,"[433, 41, 83, 3, 349, 244, 406, 81]"
45,185,"[433, 41, 4, 3, 349, 81, 244, 392]"
45,190,"[406, 433, 443, 3, 41]"
45,194,"[443, 41, 83, 8, 433, 3]"
45,195,"[433, 244, 41, 319, 98, 406, 83, 8, 3, 90, 443]"
45,196,"[349, 392, 244, 98, 8, 319, 3, 108, 90, 83, 406, 433, 41, 443]"
45,197,"[406, 83, 349, 3, 41, 443, 8, 433]"
45,201,"[392, 83, 41]"
45,205,"[433, 3, 244, 41, 83, 4]"
45,209,"[349, 83, 406, 443, 3, 244, 433, 41]"
45,213,"[349, 319, 3, 406, 244, 443, 41, 4, 8, 98, 83, 433]"
45,217,"[3, 406, 98, 433, 8, 244, 41, 83, 443]"
45,220,"[319, 3, 392, 203, 244, 41, 4, 406, 433]"
45,224,"[406, 41, 349, 433, 3]"
45,225,"[406, 41, 3, 433]"
45,231,"[349, 3, 433]"
45,232,"[443, 41, 83, 98, 433, 349, 406, 8]"
45,233,"[349, 41, 433, 83, 244, 406]"
45,240,"[349, 443, 319, 108, 8, 41, 433]"
45,241,"[433, 406, 3, 392, 244, 319, 4, 81, 349, 41]"
45,242,"[349, 3, 443, 433, 98, 244, 41]"
45,243,"[349, 433, 406, 8, 3, 244, 41, 443, 319]"
45,246,"[41, 349, 406, 8, 81, 443, 433, 319, 244, 250]"
45,250,"[349, 433, 3, 83, 41, 244]"
45,256,"[349, 433, 3, 244, 443, 8, 319]"
45,257,"[244, 433, 41, 3]"
45,258,"[433, 41, 349, 3]"
45,265,"[83, 406, 41, 433, 244, 3]"
45,268,"[41, 433, 406, 349, 244, 392, 3, 4, 319, 108, 81]"
45,283,"[406, 443, 349, 8, 41, 3, 433]"
45,287,"[3, 244, 81, 433, 41]"
45,293,"[83, 41, 443, 3, 433, 349]"
45,295,"[3, 443, 349, 433, 83]"
45,297,"[3, 433, 41, 8]"
45,299,"[443, 433, 83, 349, 41, 8, 3]"
45,302,"[250, 433, 319, 41, 113, 443, 392, 8, 83, 244, 98, 349, 90, 81, 3, 4, 406, 108, 84, 203]"
45,305,"[203, 108, 244, 3, 83, 433]"
45,306,"[406, 349, 244, 8, 108, 83, 443, 3, 41, 81, 433]"
45,308,"[349, 244, 319, 4, 98, 8, 406, 3, 443, 433, 83, 41]"
45,311,"[433, 83, 98]"
45,312,"[83, 8, 41, 244, 349, 406, 98, 3, 433]"
45,313,"[98, 8, 443, 406, 349, 108, 244, 433]"
45,315,"[433, 41, 319]"
45,320,"[433, 41, 349, 319, 81]"
45,324,"[433, 41, 244, 83, 319, 349, 406, 443, 250]"
45,327,"[8, 319, 349, 3, 406, 98, 108, 433, 41, 244, 203, 4, 81]"
45,330,"[3, 8, 83, 433, 41]"
45,332,"[83, 3, 433, 244, 41]"
45,343,"[433, 41, 3, 443, 250]"
45,346,"[406, 433, 443, 41, 250, 319, 244]"
45,348,"[349, 433, 83, 3, 319, 443, 406, 41]"
46,2,"[440, 330, 434, 146, 384, 442]"
46,5,"[330, 260, 442, 453, 352, 233]"
46,7,"[440, 434, 233]"
46,9,"[233, 330, 260, 440]"
46,12,"[260, 233, 453, 466, 330, 444, 434]"
46,14,"[352, 452, 233, 434, 330, 440]"
46,17,"[330, 440, 233, 352, 442, 452]"
46,19,"[440, 260, 269, 352, 233, 454, 453, 330, 444, 442, 384, 466, 434]"
46,29,"[330, 454, 452, 466, 440]"
46,33,"[260, 233, 444, 440, 330]"
46,39,"[330, 453, 352, 146, 452, 440]"
46,41,"[233, 442, 330, 260, 452, 454, 440, 372]"
46,47,"[330, 372, 260, 442, 434, 440]"
46,48,"[453, 352, 330, 372, 233]"
46,57,"[233, 260, 352, 454, 440]"
46,58,"[440, 452, 466, 233]"
46,64,"[330, 233, 372, 352, 442, 260, 384, 453, 454, 440]"
46,69,"[260, 233, 330, 442, 352, 372, 453, 316, 454, 146, 440, 434]"
46,78,"[440, 434, 330, 260]"
46,80,"[233, 434, 260, 440, 352, 330, 365]"
46,82,"[466, 454, 442, 452]"
46,83,"[330, 233, 352, 442, 454, 453, 452, 260, 372]"
46,84,"[440, 442, 269, 454, 260, 330, 453]"
46,85,"[260, 233, 442, 330, 444, 352, 452, 454]"
46,88,"[233, 440, 146, 442, 330, 434]"
46,90,"[453, 330, 233, 442, 260, 440, 372, 316, 434, 352, 454, 384]"
46,94,"[260, 233, 330, 442, 454, 453]"
46,95,"[440, 330, 442]"
46,98,"[434, 442, 330, 440]"
46,100,"[330, 233, 260, 442, 452, 352, 440]"
46,102,"[453, 454, 440]"
46,104,"[260, 330, 233, 442, 372, 352, 453, 440]"
46,106,"[454, 453, 466, 452]"
46,115,"[330, 442, 260, 352, 440, 453]"
46,124,"[233, 440, 384, 260, 330, 442, 452]"
46,131,"[440, 146, 453, 454]"
46,135,"[330, 233, 440, 384, 452, 442, 434, 146]"
46,136,"[330, 260, 444, 233, 372, 453, 352, 440, 434]"
46,145,"[330, 440, 352, 466, 260]"
46,157,"[330, 384, 260, 233, 352, 372, 440, 453, 434]"
46,158,"[330, 442, 453, 233, 372, 454, 440, 146]"
46,160,"[440, 434, 233, 352, 260]"
46,161,"[453, 352, 146, 440, 434, 454, 444, 384, 233, 330, 399]"
46,162,"[330, 442, 233, 453]"
46,164,"[440, 330, 434]"
46,167,"[453, 454, 442, 466, 330, 316, 260, 452, 440, 372, 365, 233, 384, 434]"
46,171,"[440, 384, 434, 454]"
46,175,"[440, 454, 434]"
46,176,"[330, 233, 440]"
46,180,"[442, 453, 454, 440]"
46,181,"[453, 440, 454, 330, 146, 434, 466]"
46,183,"[330, 260, 233, 442, 399, 372, 384, 434, 440]"
46,185,"[330, 233, 260, 442, 440]"
46,190,"[233, 466, 440, 442]"
46,194,"[440, 442, 434, 352]"
46,195,"[442, 466, 440, 260, 399, 233]"
46,196,"[260, 330, 453, 233, 399, 442, 444, 352, 365, 316, 372]"
46,197,"[330, 233, 260, 453, 442, 384, 316, 352, 440, 452, 454]"
46,201,"[330, 452, 466]"
46,205,"[442, 330, 452, 466, 440]"
46,209,"[330, 233, 442, 372, 352, 453, 399, 440, 260]"
46,213,"[352, 440, 330, 260, 454, 453, 452, 466, 365, 434]"
46,214,"[330, 260, 233, 352, 453, 440, 434]"
46,217,"[440, 384, 453, 454]"
46,220,"[330, 372, 352, 453, 442, 316, 233, 260, 452]"
46,224,"[453, 233, 330, 440]"
46,225,"[440, 146, 434, 453, 365, 466]"
46,231,"[330, 260, 453, 454]"
46,232,"[330, 442, 233, 440, 260]"
46,233,"[442, 453, 233, 454]"
46,240,"[330, 233, 399, 453, 440, 260, 352, 434]"
46,241,"[233, 453, 330, 440, 352, 466, 146, 454]"
46,242,"[233, 330, 453, 442, 440]"
46,250,"[330, 440, 434]"
46,256,"[233, 330, 372, 440, 442, 444]"
46,257,"[440, 330, 454, 442, 452]"
46,258,"[440, 454, 233, 453, 452]"
46,265,"[233, 260, 440, 330]"
46,268,"[453, 233, 330, 440, 454, 466, 146, 352]"
46,280,"[440, 434, 146]"
46,281,"[440, 434, 146]"
46,283,"[440, 434, 146]"
46,287,"[233, 330, 372, 260, 384]"
46,293,"[330, 352, 440, 233, 260, 434]"
46,294,"[330, 434, 352, 260]"
46,295,"[260, 352, 452, 434, 466, 440]"
46,297,"[330, 440, 146]"
46,302,"[440, 365, 146, 269, 399, 444, 466, 384, 372, 434, 233, 260, 330, 352]"
46,305,"[233, 372, 330, 442, 260, 453]"
46,306,"[330, 233, 442, 260, 399, 352, 440]"
46,308,"[233, 330, 442, 352, 384, 260, 316, 372, 453, 434, 452, 440]"
46,311,"[440, 233, 330, 466, 452]"
46,313,"[146, 434, 384, 233, 330]"
46,320,"[453, 352, 466, 434, 330, 454]"
46,323,"[440, 453, 330, 466, 434, 352, 452]"
46,324,"[372, 260, 440, 233, 365]"
46,327,"[372, 453, 233, 440, 434, 442, 466]"
46,332,"[330, 442, 440, 434]"
46,343,"[453, 454, 440, 434]"
46,348,"[352, 330, 442, 260, 233, 372, 440]"
47,2,"[236, 299, 348, 357, 432, 281]"
47,5,"[357, 439, 236, 378]"
47,7,"[236, 303, 378]"
47,9,"[439, 299, 236, 281, 224]"
47,12,"[299, 357, 236, 439, 336, 224]"
47,14,"[439, 357, 236, 378]"
47,17,"[236, 357, 299]"
47,19,"[241, 378, 236, 299, 281]"
47,26,"[236, 241, 378]"
47,27,"[236, 348, 378, 241, 357]"
47,29,"[451, 357, 236, 432]"
47,33,"[439, 236, 357, 224]"
47,36,"[439, 236, 358, 241]"
47,39,"[281, 358, 451, 299, 224, 439]"
47,41,"[378, 439, 236, 281, 357, 299]"
47,47,"[348, 357, 236, 241]"
47,48,"[236, 357, 224]"
47,57,"[236, 439, 357, 378]"
47,58,"[439, 378, 360]"
47,64,"[236, 348, 439, 357, 292, 241, 299, 378, 281, 224, 451]"
47,69,"[241, 236, 281, 378, 360, 299, 439, 358, 336, 357, 451, 348]"
47,82,"[236, 357, 358, 348]"
47,83,"[357, 439, 241, 236]"
47,84,"[236, 292, 378]"
47,85,"[357, 439, 236, 224, 348]"
47,88,"[236, 378, 357, 281, 348, 224, 299, 358, 432]"
47,90,"[357, 451, 236, 348, 299, 292, 378, 390]"
47,94,"[378, 357, 236, 348]"
47,95,"[292, 236, 439]"
47,97,"[357, 236, 299, 241]"
47,98,"[451, 357, 281, 348]"
47,100,"[224, 236, 357]"
47,102,"[378, 236, 439]"
47,104,"[378, 360, 348, 439, 357, 299, 236, 281]"
47,106,"[378, 439, 236]"
47,107,"[236, 439, 292]"
47,115,"[439, 357, 378, 451, 236, 348]"
47,117,"[451, 299, 357, 348, 236, 281]"
47,123,"[439, 451, 357, 378, 236]"
47,124,"[378, 236, 292, 357]"
47,131,"[236, 357, 292]"
47,135,"[236, 378, 439, 348]"
47,136,"[451, 224, 390, 281, 336, 257, 348, 357, 432, 241]"
47,145,"[241, 357, 299, 236]"
47,147,"[378, 236, 299, 439]"
47,157,"[439, 358, 281, 357, 224, 348, 378, 451, 236, 336]"
47,158,"[439, 236, 241, 292, 299, 451]"
47,160,"[236, 439, 357]"
47,161,"[236, 378, 439, 358, 357, 299, 241, 292]"
47,162,"[451, 439, 224, 281, 299, 236]"
47,167,"[236, 292, 357, 299, 281, 303, 439]"
47,170,"[292, 390, 439, 303, 241, 357, 378, 360, 348, 224, 257, 299, 358, 446, 451, 236]"
47,171,"[236, 348, 224]"
47,175,"[357, 236, 292]"
47,176,"[348, 451, 358]"
47,180,"[236, 357, 348]"
47,181,"[236, 292, 357, 360, 432, 299, 303, 336]"
47,183,"[357, 281, 224, 451, 299, 236, 378]"
47,185,"[292, 236, 241, 439]"
47,195,"[378, 357, 303, 236, 299, 451]"
47,196,"[451, 439, 390, 281, 348, 241, 357, 299, 236, 224]"
47,197,"[378, 439, 292, 360, 236]"
47,201,"[236, 451, 446]"
47,209,"[236, 439, 378, 390, 357, 241]"
47,212,"[439, 451, 281, 357, 236, 348, 224]"
47,213,"[236, 357, 439, 281, 292, 451, 446, 378]"
47,217,"[236, 357, 378]"
47,220,"[224, 357, 360, 281, 439, 378, 236, 358]"
47,224,"[236, 303, 357]"
47,225,"[236, 439, 378, 303]"
47,230,"[439, 378, 224, 357, 236, 241, 348, 358, 299]"
47,231,"[439, 281, 236, 378]"
47,232,"[439, 378, 303]"
47,240,"[281, 451, 348, 236, 357, 439, 390, 257]"
47,241,"[439, 281, 241, 299, 292, 348, 378, 257, 451, 236]"
47,242,"[224, 357, 236]"
47,244,"[236, 348, 378]"
